calendar_date,holiday,price,quantity,item_name
2012-12-16,,123.5,480,COFFEE
2012-12-16,,124.9,280,LEMONADE
2012-12-16,,124.2,880,SANDWICH
2012-12-17,,150.0,2200,BURGER
2012-12-17,,123.5,720,COFFEE
2012-12-17,,124.9,560,LEMONADE
2012-12-17,,124.2,1040,SANDWICH
2012-12-18,,150.0,2200,BURGER
2012-12-18,,123.5,760,COFFEE
2012-12-18,,124.9,560,LEMONADE
2012-12-18,,124.2,1160,SANDWICH
2012-12-19,,150.0,1720,BURGER
2012-12-19,,123.5,560,COFFEE
2012-12-19,,124.9,400,LEMONADE
2012-12-19,,124.2,920,SANDWICH
2012-12-20,,150.0,1880,BURGER
2012-12-20,,123.5,640,COFFEE
2012-12-20,,124.9,360,LEMONADE
2012-12-20,,124.2,880,SANDWICH
2012-12-21,,150.0,2200,BURGER
2012-12-21,,123.5,760,COFFEE
2012-12-21,,124.9,400,LEMONADE
2012-12-21,,124.2,1160,SANDWICH
2012-12-22,,150.0,1560,BURGER
2012-12-22,,123.5,560,COFFEE
2012-12-22,,124.9,360,LEMONADE
2012-12-22,,124.2,760,SANDWICH
2012-12-23,,150.0,1160,BURGER
2012-12-23,,123.5,440,COFFEE
2012-12-23,,124.9,400,LEMONADE
2012-12-23,,124.2,760,SANDWICH
2012-12-24,,150.0,2200,BURGER
2012-12-24,,123.5,760,COFFEE
2012-12-24,,124.9,560,LEMONADE
2012-12-24,,124.2,1120,SANDWICH
2012-12-25,,150.0,2240,BURGER
2012-12-25,,123.5,800,COFFEE
2012-12-25,,124.9,440,LEMONADE
2012-12-25,,124.2,1160,SANDWICH
2012-12-26,,150.0,1800,BURGER
2012-12-26,,123.5,680,COFFEE
2012-12-26,,124.9,320,LEMONADE
2012-12-26,,124.2,960,SANDWICH
2012-12-27,,155.0,1760,BURGER
2012-12-27,,131.3,480,COFFEE
2012-12-27,,126.4,360,LEMONADE
2012-12-27,,134.1,840,SANDWICH
2012-12-28,,155.0,2160,BURGER
2012-12-28,,131.3,640,COFFEE
2012-12-28,,126.4,480,LEMONADE
2012-12-28,,134.1,1040,SANDWICH
2012-12-29,,155.0,1160,BURGER
2012-12-29,,131.3,520,COFFEE
2012-12-29,,126.4,320,LEMONADE
2012-12-29,,134.1,640,SANDWICH
2012-12-30,,155.0,1240,BURGER
2012-12-30,,131.3,480,COFFEE
2012-12-30,,126.4,280,LEMONADE
2012-12-30,,134.1,560,SANDWICH
2012-12-31,,155.0,2040,BURGER
2012-12-31,,131.3,760,COFFEE
2012-12-31,,126.4,440,LEMONADE
2012-12-31,,134.1,1080,SANDWICH
2013-01-01,New Year,155.0,1200,BURGER
2013-01-01,New Year,131.3,440,COFFEE
2013-01-01,New Year,126.4,320,LEMONADE
2013-01-01,New Year,134.1,600,SANDWICH
2013-01-02,New Year,155.0,1360,BURGER
2013-01-02,New Year,131.3,560,COFFEE
2013-01-02,New Year,126.4,320,LEMONADE
2013-01-02,New Year,134.1,800,SANDWICH
2013-01-03,New Year,155.0,1400,BURGER
2013-01-03,New Year,131.3,560,COFFEE
2013-01-03,New Year,126.4,280,LEMONADE
2013-01-03,New Year,134.1,800,SANDWICH
2013-01-04,,155.0,2000,BURGER
2013-01-04,,131.3,600,COFFEE
2013-01-04,,126.4,560,LEMONADE
2013-01-04,,134.1,960,SANDWICH
2013-01-05,,155.0,1360,BURGER
2013-01-05,,131.3,400,COFFEE
2013-01-05,,126.4,320,LEMONADE
2013-01-05,,134.1,640,SANDWICH
2013-01-06,,155.0,1440,BURGER
2013-01-06,,131.3,480,COFFEE
2013-01-06,,126.4,320,LEMONADE
2013-01-06,,134.1,800,SANDWICH
2013-01-07,,155.0,2000,BURGER
2013-01-07,,131.3,640,COFFEE
2013-01-07,,126.4,480,LEMONADE
2013-01-07,,134.1,1040,SANDWICH
2013-01-08,,155.0,2000,BURGER
2013-01-08,,131.3,720,COFFEE
2013-01-08,,126.4,400,LEMONADE
2013-01-08,,134.1,960,SANDWICH
2013-01-09,,155.0,2040,BURGER
2013-01-09,,131.3,680,COFFEE
2013-01-09,,126.4,520,LEMONADE
2013-01-09,,134.1,1000,SANDWICH
2013-01-10,,155.0,2080,BURGER
2013-01-10,,131.3,640,COFFEE
2013-01-10,,126.4,480,LEMONADE
2013-01-10,,134.1,960,SANDWICH
2013-01-11,,155.0,2040,BURGER
2013-01-11,,131.3,720,COFFEE
2013-01-11,,126.4,480,LEMONADE
2013-01-11,,134.1,1080,SANDWICH
2013-01-12,,155.0,1480,BURGER
2013-01-12,,131.3,440,COFFEE
2013-01-12,,126.4,360,LEMONADE
2013-01-12,,134.1,800,SANDWICH
2013-01-13,,155.0,1400,BURGER
2013-01-13,,131.3,520,COFFEE
2013-01-13,,126.4,360,LEMONADE
2013-01-13,,134.1,640,SANDWICH
2013-01-14,,155.0,2000,BURGER
2013-01-14,,131.3,720,COFFEE
2013-01-14,,126.4,520,LEMONADE
2013-01-14,,134.1,960,SANDWICH
2013-01-15,,155.0,2000,BURGER
2013-01-15,,131.3,640,COFFEE
2013-01-15,,126.4,520,LEMONADE
2013-01-15,,134.1,1000,SANDWICH
2013-01-16,,155.0,1680,BURGER
2013-01-16,,131.3,640,COFFEE
2013-01-16,,126.4,480,LEMONADE
2013-01-16,,134.1,920,SANDWICH
2013-01-17,,155.0,1640,BURGER
2013-01-17,,131.3,520,COFFEE
2013-01-17,,126.4,440,LEMONADE
2013-01-17,,134.1,840,SANDWICH
2013-01-18,,155.0,1680,BURGER
2013-01-18,,131.3,640,COFFEE
2013-01-18,,126.4,400,LEMONADE
2013-01-18,,134.1,800,SANDWICH
2013-01-19,,155.0,1160,BURGER
2013-01-19,,131.3,440,COFFEE
2013-01-19,,126.4,360,LEMONADE
2013-01-19,,134.1,640,SANDWICH
2013-01-20,,155.0,1400,BURGER
2013-01-20,,131.3,560,COFFEE
2013-01-20,,126.4,280,LEMONADE
2013-01-20,,134.1,720,SANDWICH
2013-01-21,,155.0,2000,BURGER
2013-01-21,,131.3,640,COFFEE
2013-01-21,,126.4,520,LEMONADE
2013-01-21,,134.1,1000,SANDWICH
2013-01-22,Luner New Year,155.0,1480,BURGER
2013-01-22,Luner New Year,131.3,520,COFFEE
2013-01-22,Luner New Year,126.4,360,LEMONADE
2013-01-22,Luner New Year,134.1,760,SANDWICH
2013-01-23,Luner New Year,155.0,1360,BURGER
2013-01-23,Luner New Year,131.3,400,COFFEE
2013-01-23,Luner New Year,126.4,360,LEMONADE
2013-01-23,Luner New Year,134.1,720,SANDWICH
2013-01-24,Luner New Year,155.0,1480,BURGER
2013-01-24,Luner New Year,131.3,480,COFFEE
2013-01-24,Luner New Year,126.4,400,LEMONADE
2013-01-24,Luner New Year,134.1,800,SANDWICH
2013-01-25,Luner New Year,155.0,1360,BURGER
2013-01-25,Luner New Year,131.3,400,COFFEE
2013-01-25,Luner New Year,126.4,400,LEMONADE
2013-01-25,Luner New Year,134.1,800,SANDWICH
2013-01-26,Luner New Year,155.0,1080,BURGER
2013-01-26,Luner New Year,131.3,280,COFFEE
2013-01-26,Luner New Year,126.4,320,LEMONADE
2013-01-26,Luner New Year,134.1,600,SANDWICH
2013-01-27,Luner New Year,155.0,920,BURGER
2013-01-27,Luner New Year,131.3,440,COFFEE
2013-01-27,Luner New Year,126.4,280,LEMONADE
2013-01-27,Luner New Year,134.1,520,SANDWICH
2013-01-28,Luner New Year,155.0,1360,BURGER
2013-01-28,Luner New Year,131.3,560,COFFEE
2013-01-28,Luner New Year,126.4,280,LEMONADE
2013-01-28,Luner New Year,134.1,640,SANDWICH
2013-01-29,,155.0,2160,BURGER
2013-01-29,,131.3,640,COFFEE
2013-01-29,,126.4,560,LEMONADE
2013-01-29,,134.1,960,SANDWICH
2013-01-30,,155.0,2080,BURGER
2013-01-30,,131.3,760,COFFEE
2013-01-30,,126.4,560,LEMONADE
2013-01-30,,134.1,1080,SANDWICH
2013-01-31,,155.0,2160,BURGER
2013-01-31,,131.3,680,COFFEE
2013-01-31,,126.4,480,LEMONADE
2013-01-31,,134.1,960,SANDWICH
2013-02-01,,155.0,2040,BURGER
2013-02-01,,131.3,680,COFFEE
2013-02-01,,126.4,480,LEMONADE
2013-02-01,,134.1,1000,SANDWICH
2013-02-02,,155.0,1400,BURGER
2013-02-02,,131.3,440,COFFEE
2013-02-02,,126.4,280,LEMONADE
2013-02-02,,134.1,800,SANDWICH
2013-02-03,,155.0,1480,BURGER
2013-02-03,,131.3,480,COFFEE
2013-02-03,,126.4,400,LEMONADE
2013-02-03,,134.1,720,SANDWICH
2013-02-04,,155.0,2080,BURGER
2013-02-04,,131.3,640,COFFEE
2013-02-04,,126.4,440,LEMONADE
2013-02-04,,134.1,1080,SANDWICH
2013-02-05,,155.0,2000,BURGER
2013-02-05,,131.3,760,COFFEE
2013-02-05,,126.4,400,LEMONADE
2013-02-05,,134.1,1040,SANDWICH
2013-02-06,,155.0,2080,BURGER
2013-02-06,,131.3,720,COFFEE
2013-02-06,,126.4,440,LEMONADE
2013-02-06,,134.1,1000,SANDWICH
2013-02-07,,155.0,2120,BURGER
2013-02-07,,131.3,760,COFFEE
2013-02-07,,126.4,400,LEMONADE
2013-02-07,,134.1,1000,SANDWICH
2013-02-08,,155.0,2000,BURGER
2013-02-08,,131.3,680,COFFEE
2013-02-08,,126.4,440,LEMONADE
2013-02-08,,134.1,1000,SANDWICH
2013-02-09,,155.0,1480,BURGER
2013-02-09,,131.3,520,COFFEE
2013-02-09,,126.4,320,LEMONADE
2013-02-09,,134.1,720,SANDWICH
2013-02-10,,155.0,1440,BURGER
2013-02-10,,131.3,560,COFFEE
2013-02-10,,126.4,320,LEMONADE
2013-02-10,,134.1,680,SANDWICH
2013-02-11,,155.0,2120,BURGER
2013-02-11,,131.3,600,COFFEE
2013-02-11,,126.4,520,LEMONADE
2013-02-11,,134.1,1000,SANDWICH
2013-02-12,,155.0,1800,BURGER
2013-02-12,,131.3,480,COFFEE
2013-02-12,,126.4,480,LEMONADE
2013-02-12,,134.1,880,SANDWICH
2013-02-13,,155.0,1720,BURGER
2013-02-13,,131.3,600,COFFEE
2013-02-13,,126.4,360,LEMONADE
2013-02-13,,134.1,880,SANDWICH
2013-02-14,,155.0,2120,BURGER
2013-02-14,,131.3,600,COFFEE
2013-02-14,,126.4,440,LEMONADE
2013-02-14,,134.1,920,SANDWICH
2013-02-15,,155.0,1680,BURGER
2013-02-15,,131.3,520,COFFEE
2013-02-15,,126.4,440,LEMONADE
2013-02-15,,134.1,840,SANDWICH
2013-02-16,,155.0,1440,BURGER
2013-02-16,,131.3,480,COFFEE
2013-02-16,,126.4,360,LEMONADE
2013-02-16,,134.1,640,SANDWICH
2013-02-17,,155.0,1480,BURGER
2013-02-17,,131.3,440,COFFEE
2013-02-17,,126.4,280,LEMONADE
2013-02-17,,134.1,720,SANDWICH
2013-02-18,,155.0,2000,BURGER
2013-02-18,,131.3,720,COFFEE
2013-02-18,,126.4,440,LEMONADE
2013-02-18,,134.1,1040,SANDWICH
2013-02-19,,155.0,1720,BURGER
2013-02-19,,131.3,640,COFFEE
2013-02-19,,126.4,360,LEMONADE
2013-02-19,,134.1,840,SANDWICH
2013-02-20,,155.0,1720,BURGER
2013-02-20,,131.3,600,COFFEE
2013-02-20,,126.4,400,LEMONADE
2013-02-20,,134.1,880,SANDWICH
2013-02-21,,155.0,1760,BURGER
2013-02-21,,131.3,480,COFFEE
2013-02-21,,126.4,320,LEMONADE
2013-02-21,,134.1,800,SANDWICH
2013-02-22,,155.0,1680,BURGER
2013-02-22,,131.3,520,COFFEE
2013-02-22,,126.4,440,LEMONADE
2013-02-22,,134.1,920,SANDWICH
2013-02-23,,155.0,1200,BURGER
2013-02-23,,131.3,360,COFFEE
2013-02-23,,126.4,360,LEMONADE
2013-02-23,,134.1,520,SANDWICH
2013-02-24,,155.0,1120,BURGER
2013-02-24,,131.3,400,COFFEE
2013-02-24,,126.4,320,LEMONADE
2013-02-24,,134.1,560,SANDWICH
2013-02-25,,155.0,1640,BURGER
2013-02-25,,131.3,600,COFFEE
2013-02-25,,126.4,400,LEMONADE
2013-02-25,,134.1,760,SANDWICH
2013-02-26,,155.0,1800,BURGER
2013-02-26,,131.3,520,COFFEE
2013-02-26,,126.4,360,LEMONADE
2013-02-26,,134.1,840,SANDWICH
2013-02-27,,155.0,1800,BURGER
2013-02-27,,131.3,560,COFFEE
2013-02-27,,126.4,440,LEMONADE
2013-02-27,,134.1,840,SANDWICH
2013-02-28,,155.0,1680,BURGER
2013-02-28,,131.3,560,COFFEE
2013-02-28,,126.4,440,LEMONADE
2013-02-28,,134.1,880,SANDWICH
2013-03-01,,155.0,1800,BURGER
2013-03-01,,126.4,480,BURGER
2013-03-01,,155.0,1800,BURGER
2013-03-01,,126.4,360,BURGER
2013-03-01,,155.0,1800,COFFEE
2013-03-01,,126.4,440,COFFEE
2013-03-01,,155.0,1760,COFFEE
2013-03-01,,126.4,320,COFFEE
2013-03-01,,131.3,600,LEMONADE
2013-03-01,,134.1,800,LEMONADE
2013-03-01,,131.3,520,LEMONADE
2013-03-01,,134.1,800,LEMONADE
2013-03-01,,131.3,520,SANDWICH
2013-03-01,,134.1,800,SANDWICH
2013-03-01,,131.3,480,SANDWICH
2013-03-01,,134.1,800,SANDWICH
2013-03-01,,155.0,1800,BURGER
2013-03-01,,126.4,480,BURGER
2013-03-01,,155.0,1800,BURGER
2013-03-01,,126.4,360,BURGER
2013-03-01,,155.0,1800,COFFEE
2013-03-01,,126.4,440,COFFEE
2013-03-01,,155.0,1760,COFFEE
2013-03-01,,126.4,320,COFFEE
2013-03-01,,131.3,600,LEMONADE
2013-03-01,,134.1,800,LEMONADE
2013-03-01,,131.3,520,LEMONADE
2013-03-01,,134.1,800,LEMONADE
2013-03-01,,131.3,520,SANDWICH
2013-03-01,,134.1,800,SANDWICH
2013-03-01,,131.3,480,SANDWICH
2013-03-01,,134.1,800,SANDWICH
2013-03-02,,155.0,1160,BURGER
2013-03-02,,131.3,360,COFFEE
2013-03-02,,126.4,400,LEMONADE
2013-03-02,,134.1,520,SANDWICH
2013-03-03,,155.0,1120,BURGER
2013-03-03,,131.3,440,COFFEE
2013-03-03,,126.4,400,LEMONADE
2013-03-03,,134.1,680,SANDWICH
2013-03-04,,155.0,1720,BURGER
2013-03-04,,131.3,600,COFFEE
2013-03-04,,126.4,400,LEMONADE
2013-03-04,,134.1,840,SANDWICH
2013-03-05,,155.0,1680,BURGER
2013-03-05,,131.3,560,COFFEE
2013-03-05,,126.4,480,LEMONADE
2013-03-05,,134.1,840,SANDWICH
2013-03-06,,155.0,1760,BURGER
2013-03-06,,131.3,600,COFFEE
2013-03-06,,126.4,440,LEMONADE
2013-03-06,,134.1,880,SANDWICH
2013-03-07,,155.0,1720,BURGER
2013-03-07,,131.3,560,COFFEE
2013-03-07,,126.4,360,LEMONADE
2013-03-07,,134.1,880,SANDWICH
2013-03-08,,155.0,1800,BURGER
2013-03-08,,131.3,560,COFFEE
2013-03-08,,126.4,400,LEMONADE
2013-03-08,,134.1,880,SANDWICH
2013-03-09,,155.0,1160,BURGER
2013-03-09,,131.3,440,COFFEE
2013-03-09,,126.4,360,LEMONADE
2013-03-09,,134.1,680,SANDWICH
2013-03-10,,155.0,1200,BURGER
2013-03-10,,131.3,480,COFFEE
2013-03-10,,126.4,360,LEMONADE
2013-03-10,,134.1,520,SANDWICH
2013-03-11,,155.0,2120,BURGER
2013-03-11,,131.3,640,COFFEE
2013-03-11,,126.4,440,LEMONADE
2013-03-11,,134.1,1000,SANDWICH
2013-03-12,,155.0,1800,BURGER
2013-03-12,,131.3,640,COFFEE
2013-03-12,,126.4,320,LEMONADE
2013-03-12,,134.1,760,SANDWICH
2013-03-13,,155.0,1760,BURGER
2013-03-13,,131.3,480,COFFEE
2013-03-13,,126.4,320,LEMONADE
2013-03-13,,134.1,880,SANDWICH
2013-03-14,,155.0,1680,BURGER
2013-03-14,,131.3,480,COFFEE
2013-03-14,,126.4,360,LEMONADE
2013-03-14,,134.1,800,SANDWICH
2013-03-15,,155.0,1640,BURGER
2013-03-15,,131.3,520,COFFEE
2013-03-15,,126.4,320,LEMONADE
2013-03-15,,134.1,760,SANDWICH
2013-03-16,,155.0,1240,BURGER
2013-03-16,,131.3,400,COFFEE
2013-03-16,,126.4,240,LEMONADE
2013-03-16,,134.1,560,SANDWICH
2013-03-17,,155.0,1280,BURGER
2013-03-17,,131.3,400,COFFEE
2013-03-17,,126.4,280,LEMONADE
2013-03-17,,134.1,520,SANDWICH
2013-03-18,,155.0,1720,BURGER
2013-03-18,,131.3,600,COFFEE
2013-03-18,,126.4,360,LEMONADE
2013-03-18,,134.1,800,SANDWICH
2013-03-19,,155.0,1680,BURGER
2013-03-19,,131.3,600,COFFEE
2013-03-19,,126.4,360,LEMONADE
2013-03-19,,134.1,760,SANDWICH
2013-03-20,,155.0,1680,BURGER
2013-03-20,,131.3,600,COFFEE
2013-03-20,,126.4,360,LEMONADE
2013-03-20,,134.1,760,SANDWICH
2013-03-21,,155.0,1680,BURGER
2013-03-21,,131.3,560,COFFEE
2013-03-21,,126.4,400,LEMONADE
2013-03-21,,134.1,800,SANDWICH
2013-03-22,,155.0,1680,BURGER
2013-03-22,,131.3,640,COFFEE
2013-03-22,,126.4,400,LEMONADE
2013-03-22,,134.1,800,SANDWICH
2013-03-23,,155.0,1280,BURGER
2013-03-23,,131.3,520,COFFEE
2013-03-23,,126.4,280,LEMONADE
2013-03-23,,134.1,520,SANDWICH
2013-03-24,,155.0,1120,BURGER
2013-03-24,,131.3,480,COFFEE
2013-03-24,,126.4,320,LEMONADE
2013-03-24,,134.1,600,SANDWICH
2013-03-25,,155.0,1640,BURGER
2013-03-25,,131.3,560,COFFEE
2013-03-25,,126.4,480,LEMONADE
2013-03-25,,134.1,760,SANDWICH
2013-03-26,,155.0,1760,BURGER
2013-03-26,,131.3,560,COFFEE
2013-03-26,,126.4,480,LEMONADE
2013-03-26,,134.1,880,SANDWICH
2013-03-27,,155.0,1640,BURGER
2013-03-27,,131.3,480,COFFEE
2013-03-27,,126.4,320,LEMONADE
2013-03-27,,134.1,840,SANDWICH
2013-03-28,,155.0,1720,BURGER
2013-03-28,,131.3,560,COFFEE
2013-03-28,,126.4,320,LEMONADE
2013-03-28,,134.1,920,SANDWICH
2013-03-29,,155.0,1640,BURGER
2013-03-29,,131.3,560,COFFEE
2013-03-29,,126.4,360,LEMONADE
2013-03-29,,134.1,800,SANDWICH
2013-03-30,,155.0,1240,BURGER
2013-03-30,,131.3,440,COFFEE
2013-03-30,,126.4,280,LEMONADE
2013-03-30,,134.1,560,SANDWICH
2013-03-31,,155.0,1120,BURGER
2013-03-31,,131.3,520,COFFEE
2013-03-31,,126.4,240,LEMONADE
2013-03-31,,134.1,600,SANDWICH
2013-04-01,,155.0,1640,BURGER
2013-04-01,,131.3,640,COFFEE
2013-04-01,,126.4,360,LEMONADE
2013-04-01,,134.1,920,SANDWICH
2013-04-02,Qing Ming Festival,155.0,1200,BURGER
2013-04-02,Qing Ming Festival,131.3,360,COFFEE
2013-04-02,Qing Ming Festival,126.4,240,LEMONADE
2013-04-02,Qing Ming Festival,134.1,520,SANDWICH
2013-04-03,Qing Ming Festival,155.0,1280,BURGER
2013-04-03,Qing Ming Festival,131.3,520,COFFEE
2013-04-03,Qing Ming Festival,126.4,400,LEMONADE
2013-04-03,Qing Ming Festival,134.1,600,SANDWICH
2013-04-04,Qing Ming Festival,155.0,1240,BURGER
2013-04-04,Qing Ming Festival,131.3,480,COFFEE
2013-04-04,Qing Ming Festival,126.4,280,LEMONADE
2013-04-04,Qing Ming Festival,134.1,600,SANDWICH
2013-04-05,,155.0,1680,BURGER
2013-04-05,,131.3,600,COFFEE
2013-04-05,,126.4,400,LEMONADE
2013-04-05,,134.1,880,SANDWICH
2013-04-06,,155.0,1120,BURGER
2013-04-06,,131.3,360,COFFEE
2013-04-06,,126.4,320,LEMONADE
2013-04-06,,134.1,520,SANDWICH
2013-04-07,,155.0,1160,BURGER
2013-04-07,,131.3,480,COFFEE
2013-04-07,,126.4,240,LEMONADE
2013-04-07,,134.1,520,SANDWICH
2013-04-08,,155.0,1760,BURGER
2013-04-08,,131.3,600,COFFEE
2013-04-08,,126.4,400,LEMONADE
2013-04-08,,134.1,760,SANDWICH
2013-04-09,,155.0,1760,BURGER
2013-04-09,,131.3,520,COFFEE
2013-04-09,,126.4,400,LEMONADE
2013-04-09,,134.1,800,SANDWICH
2013-04-10,,155.0,1680,BURGER
2013-04-10,,131.3,560,COFFEE
2013-04-10,,126.4,320,LEMONADE
2013-04-10,,134.1,840,SANDWICH
2013-04-11,,155.0,1680,BURGER
2013-04-11,,131.3,600,COFFEE
2013-04-11,,126.4,320,LEMONADE
2013-04-11,,134.1,800,SANDWICH
2013-04-12,,155.0,1760,BURGER
2013-04-12,,131.3,560,COFFEE
2013-04-12,,126.4,320,LEMONADE
2013-04-12,,134.1,880,SANDWICH
2013-04-13,,155.0,1280,BURGER
2013-04-13,,131.3,440,COFFEE
2013-04-13,,126.4,240,LEMONADE
2013-04-13,,134.1,520,SANDWICH
2013-04-14,,155.0,1240,BURGER
2013-04-14,,131.3,360,COFFEE
2013-04-14,,126.4,240,LEMONADE
2013-04-14,,134.1,560,SANDWICH
2013-04-15,,155.0,1680,BURGER
2013-04-15,,131.3,560,COFFEE
2013-04-15,,126.4,400,LEMONADE
2013-04-15,,134.1,880,SANDWICH
2013-04-16,,155.0,1640,BURGER
2013-04-16,,131.3,480,COFFEE
2013-04-16,,126.4,320,LEMONADE
2013-04-16,,134.1,840,SANDWICH
2013-04-17,,155.0,1680,BURGER
2013-04-17,,131.3,560,COFFEE
2013-04-17,,126.4,480,LEMONADE
2013-04-17,,134.1,840,SANDWICH
2013-04-18,,155.0,1640,BURGER
2013-04-18,,131.3,640,COFFEE
2013-04-18,,126.4,360,LEMONADE
2013-04-18,,134.1,840,SANDWICH
2013-04-19,,155.0,1760,BURGER
2013-04-19,,131.3,640,COFFEE
2013-04-19,,126.4,400,LEMONADE
2013-04-19,,134.1,880,SANDWICH
2013-04-20,,155.0,1160,BURGER
2013-04-20,,131.3,440,COFFEE
2013-04-20,,126.4,320,LEMONADE
2013-04-20,,134.1,520,SANDWICH
2013-04-21,,155.0,1200,BURGER
2013-04-21,,131.3,520,COFFEE
2013-04-21,,126.4,240,LEMONADE
2013-04-21,,134.1,640,SANDWICH
2013-04-22,,155.0,1640,BURGER
2013-04-22,,131.3,480,COFFEE
2013-04-22,,126.4,440,LEMONADE
2013-04-22,,134.1,920,SANDWICH
2013-04-23,,155.0,1640,BURGER
2013-04-23,,131.3,600,COFFEE
2013-04-23,,126.4,400,LEMONADE
2013-04-23,,134.1,920,SANDWICH
2013-04-24,,155.0,1800,BURGER
2013-04-24,,131.3,600,COFFEE
2013-04-24,,126.4,480,LEMONADE
2013-04-24,,134.1,920,SANDWICH
2013-04-25,,165.0,1600,BURGER
2013-04-25,,130.8,560,COFFEE
2013-04-25,,127.2,400,LEMONADE
2013-04-25,,124.60000000000001,840,SANDWICH
2013-04-26,,165.0,1640,BURGER
2013-04-26,,130.8,680,COFFEE
2013-04-26,,127.2,360,LEMONADE
2013-04-26,,124.60000000000001,880,SANDWICH
2013-04-27,,165.0,1080,BURGER
2013-04-27,,130.8,440,COFFEE
2013-04-27,,127.2,360,LEMONADE
2013-04-27,,124.60000000000001,720,SANDWICH
2013-04-28,,165.0,1160,BURGER
2013-04-28,,130.8,360,COFFEE
2013-04-28,,127.2,320,LEMONADE
2013-04-28,,124.60000000000001,760,SANDWICH
2013-04-29,Labor Day,165.0,1120,BURGER
2013-04-29,Labor Day,130.8,480,COFFEE
2013-04-29,Labor Day,127.2,360,LEMONADE
2013-04-29,Labor Day,124.60000000000001,720,SANDWICH
2013-04-30,Labor Day,165.0,1000,BURGER
2013-04-30,Labor Day,130.8,400,COFFEE
2013-04-30,Labor Day,127.2,360,LEMONADE
2013-04-30,Labor Day,124.60000000000001,680,SANDWICH
2013-05-01,Labor Day,165.0,1000,BURGER
2013-05-01,Labor Day,130.8,520,COFFEE
2013-05-01,Labor Day,127.2,360,LEMONADE
2013-05-01,Labor Day,124.60000000000001,600,SANDWICH
2013-05-02,,165.0,1600,BURGER
2013-05-02,,130.8,560,COFFEE
2013-05-02,,127.2,480,LEMONADE
2013-05-02,,124.60000000000001,880,SANDWICH
2013-05-03,,165.0,1480,BURGER
2013-05-03,,130.8,560,COFFEE
2013-05-03,,127.2,440,LEMONADE
2013-05-03,,124.60000000000001,920,SANDWICH
2013-05-04,,165.0,1120,BURGER
2013-05-04,,130.8,440,COFFEE
2013-05-04,,127.2,320,LEMONADE
2013-05-04,,124.60000000000001,720,SANDWICH
2013-05-05,,165.0,1080,BURGER
2013-05-05,,130.8,520,COFFEE
2013-05-05,,127.2,240,LEMONADE
2013-05-05,,124.60000000000001,600,SANDWICH
2013-05-06,,165.0,1520,BURGER
2013-05-06,,130.8,520,COFFEE
2013-05-06,,127.2,480,LEMONADE
2013-05-06,,124.60000000000001,960,SANDWICH
2013-05-07,,165.0,1520,BURGER
2013-05-07,,130.8,640,COFFEE
2013-05-07,,127.2,320,LEMONADE
2013-05-07,,124.60000000000001,920,SANDWICH
2013-05-08,,165.0,1520,BURGER
2013-05-08,,130.8,520,COFFEE
2013-05-08,,127.2,400,LEMONADE
2013-05-08,,124.60000000000001,960,SANDWICH
2013-05-09,,165.0,1480,BURGER
2013-05-09,,130.8,560,COFFEE
2013-05-09,,127.2,480,LEMONADE
2013-05-09,,124.60000000000001,1000,SANDWICH
2013-05-10,,165.0,1520,BURGER
2013-05-10,,130.8,680,COFFEE
2013-05-10,,127.2,400,LEMONADE
2013-05-10,,124.60000000000001,960,SANDWICH
2013-05-11,,165.0,1080,BURGER
2013-05-11,,130.8,520,COFFEE
2013-05-11,,127.2,280,LEMONADE
2013-05-11,,124.60000000000001,720,SANDWICH
2013-05-12,,165.0,1160,BURGER
2013-05-12,,130.8,440,COFFEE
2013-05-12,,127.2,280,LEMONADE
2013-05-12,,124.60000000000001,720,SANDWICH
2013-05-13,,165.0,1600,BURGER
2013-05-13,,130.8,640,COFFEE
2013-05-13,,127.2,360,LEMONADE
2013-05-13,,124.60000000000001,1000,SANDWICH
2013-05-14,,165.0,1480,BURGER
2013-05-14,,130.8,600,COFFEE
2013-05-14,,127.2,480,LEMONADE
2013-05-14,,124.60000000000001,1000,SANDWICH
2013-05-15,,165.0,1600,BURGER
2013-05-15,,130.8,560,COFFEE
2013-05-15,,127.2,480,LEMONADE
2013-05-15,,124.60000000000001,840,SANDWICH
2013-05-16,,165.0,1480,BURGER
2013-05-16,,130.8,600,COFFEE
2013-05-16,,127.2,480,LEMONADE
2013-05-16,,124.60000000000001,1000,SANDWICH
2013-05-17,,165.0,1520,BURGER
2013-05-17,,130.8,520,COFFEE
2013-05-17,,127.2,440,LEMONADE
2013-05-17,,124.60000000000001,960,SANDWICH
2013-05-18,,165.0,1080,BURGER
2013-05-18,,130.8,400,COFFEE
2013-05-18,,127.2,240,LEMONADE
2013-05-18,,124.60000000000001,600,SANDWICH
2013-05-19,,165.0,1120,BURGER
2013-05-19,,130.8,480,COFFEE
2013-05-19,,127.2,280,LEMONADE
2013-05-19,,124.60000000000001,720,SANDWICH
2013-05-20,,165.0,1640,BURGER
2013-05-20,,130.8,520,COFFEE
2013-05-20,,127.2,320,LEMONADE
2013-05-20,,124.60000000000001,1000,SANDWICH
2013-05-21,,165.0,1560,BURGER
2013-05-21,,130.8,680,COFFEE
2013-05-21,,127.2,440,LEMONADE
2013-05-21,,124.60000000000001,920,SANDWICH
2013-05-22,,165.0,1600,BURGER
2013-05-22,,130.8,680,COFFEE
